省份编码,省份,年份,普通高等学校数(所),普通高等学校招生数(万人),普通高等学校本科招生数(万人),普通高等学校专科招生数(万人),普通高等学校在校学生数(万人),普通高等学校本科在校学生数(万人),普通高等学校专科在校学生数(万人),普通高等学校预计毕业生数(万人),普通高等学校本科预计毕业生数(万人),普通高等学校专科预计毕业生数(万人),普通高等学校毕(结)业生数(万人),普通高等学校本科毕(结)业生数(万人),普通高等学校专科毕(结)业生数(万人),普通高等学校本专科授予学位数(万人)
640000,宁夏回族自治区,2008,15.0,2.1746,1.243,0.9316,7.0454,4.1478,2.8976,1.6934,0.8038,0.8896,1.5238,0.7499,0.7739,0.6676
640000,宁夏回族自治区,2007,13.0,1.9213,1.0546,0.8667,6.2411,3.6671,2.574,1.5747,0.765,0.8097,1.4076,0.6773,0.7303,0.2835
640000,宁夏回族自治区,2006,13.0,1.9473,1.0087,0.9386,5.5931,3.321,2.2721,1.4267,0.694,0.7327,1.1008,0.608,0.4928,0.5362
640000,宁夏回族自治区,2005,13.0,1.4775,0.82,0.6575,4.865,2.9477,1.9173,1.1112,0.6157,0.4955,0.8817,0.5858,0.2959,0.5353
640000,宁夏回族自治区,2004,13.0,1.3701,,,4.1448,,,,,,0.7505,,,
640000,宁夏回族自治区,2003,12.0,1.1237,,,3.5134,,,,,,0.5461,,,
640000,宁夏回族自治区,2002,12.0,0.9434,,,2.93,,,,,,0.3379,,,
640000,宁夏回族自治区,2001,8.0,0.8891,,,2.3154,,,,,,0.3177,,,
640000,宁夏回族自治区,2000,6.0,0.7207,,,1.7463,,,,,,0.3154,,,
650000,新疆维吾尔自治区,2019,54.0,13.9633,5.6823,8.281,42.6966,21.0781,21.6185,9.7182,4.3284,5.3898,8.4359,3.5939,4.842,3.4764
650000,新疆维吾尔自治区,2018,50.0,11.4286,5.2721,6.1565,37.4944,19.3793,18.1151,9.1577,4.0535,5.1042,8.1285,3.4542,4.6743,3.182
650000,新疆维吾尔自治区,2017,47.0,10.3662,4.8327,5.5335,34.6044,17.9797,16.6247,8.7511,3.808,4.9431,7.8686,3.5679,4.3007,3.2921
650000,新疆维吾尔自治区,2016,46.0,9.2191,4.2281,4.991,31.9875,16.8975,15.09,8.3514,3.8343,4.5171,7.3711,3.2647,4.1064,2.925
650000,新疆维吾尔自治区,2015,44.0,8.7189,4.0241,4.6948,30.4682,16.1878,14.2804,7.874,3.5659,4.3081,6.966,3.108,3.858,2.8493
650000,新疆维吾尔自治区,2014,44.0,8.2797,3.7882,4.4915,29.0418,15.5105,13.5313,7.3823,3.3493,4.033,6.7494,3.2608,3.4886,2.9954
650000,新疆维吾尔自治区,2013,41.0,8.0984,3.7926,4.3058,27.8425,15.1321,12.7104,6.9885,3.4168,3.5717,6.9983,3.202,3.7963,2.9454
650000,新疆维吾尔自治区,2012,39.0,7.5774,3.611,3.9664,26.8716,14.6337,12.2379,7.1705,3.8906,3.2799,6.4591,3.0761,3.383,2.8318
650000,新疆维吾尔自治区,2011,37.0,7.4023,3.4254,3.9769,25.8719,14.1763,11.6956,6.6972,3.2082,3.489,6.3798,3.0518,3.328,2.758
650000,新疆维吾尔自治区,2010,37.0,7.3576,3.4294,3.9282,25.116,13.9354,11.1806,6.5971,3.1966,3.4005,6.3543,2.8902,3.4641,2.525
650000,新疆维吾尔自治区,2009,37.0,6.7648,3.3201,3.4447,24.1637,13.5071,10.6566,6.4877,2.9888,3.4989,5.7071,2.7741,2.933,2.1797
650000,新疆维吾尔自治区,2008,37.0,6.5313,3.2378,3.2935,23.0971,13.1689,9.9282,5.9425,2.9776,2.9649,5.429,2.5776,2.8514,1.765
650000,新疆维吾尔自治区,2007,32.0,6.1441,3.2144,2.9297,21.6389,12.5792,9.0597,5.6697,2.7338,2.9359,4.6128,2.3376,2.2752,1.7957
650000,新疆维吾尔自治区,2006,31.0,5.9062,2.915,2.9912,19.9251,11.8192,8.1059,4.9222,2.5789,2.3433,4.4182,2.5173,1.9009,1.9957
650000,新疆维吾尔自治区,2005,30.0,5.5751,2.8579,2.7172,18.1814,11.1761,7.0053,4.4482,2.5629,1.8853,3.6854,2.1187,1.5667,1.3326
650000,新疆维吾尔自治区,2004,28.0,4.9855,,,16.3127,,,,,,3.0181,,,
650000,新疆维吾尔自治区,2003,26.0,4.3069,,,14.7627,,,,,,2.5264,,,
650000,新疆维吾尔自治区,2002,22.0,4.1704,,,13.23,,,,,,1.6025,,,
650000,新疆维吾尔自治区,2001,21.0,4.1426,,,10.8066,,,,,,1.5844,,,
650000,新疆维吾尔自治区,2000,16.0,3.328,,,8.1043,,,,,,1.3774,,,
